,CNTSCHID,CNTSTUID,SUBNATIO,ST004D01T,AGE,PARED,HISEI,IMMIG,DURECEC,REPEAT,SCCHANGE,STUBMI,ESCS,ICTHOME,ICTSCH,CULTPOSS,DISCLIMA,EMOSUPS,BEINGBULLIED,PERCOMP,BODYIMA,W_FSTUWT,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH,PV1READ,PV2READ,PV3READ,PV4READ,PV5READ,PV6READ,PV7READ,PV8READ,PV9READ,PV10READ,PV1SCIE,PV2SCIE,PV3SCIE,PV4SCIE,PV5SCIE,PV6SCIE,PV7SCIE,PV8SCIE,PV9SCIE,PV10SCIE
1177,3200049.0,3204554.0,320100,2.0,15.92,12.0,,1.0,3.0,0.0,,,-1.1545,,,-2.2054,-1.444,1.0346,-0.7823,-1.4753,,11.88137,296.21,276.83,271.939,301.232,323.781,322.895,325.685,359.903,224.577,412.172,385.419,419.853,423.175,355.331,443.478,423.864,374.488,494.265,415.782,432.53,440.309,476.459,467.871,441.933,399.667,439.045,418.758,394.167,361.898
1178,3200049.0,3204966.0,320100,1.0,15.83,12.0,,3.0,,0.0,,,-1.4508,,,-0.6519,-0.3176,,,,,13.57819,399.549,342.152,365.622,380.992,393.969,328.072,392.058,378.054,378.078,431.968,491.58,493.61,502.982,467.291,429.653,437.016,493.602,466.151,456.996,428.353,426.759,464.776,495.874,463.181,461.727,392.314,498.087,417.947,393.551
1179,3200049.0,3205866.0,320100,2.0,15.83,6.0,19.66,1.0,,1.0,,,-2.5924,,,-1.701,2.0345,-0.9167,0.7703,0.6912,,16.35407,376.28,326.306,270.204,303.661,320.623,302.862,311.46,339.257,378.412,381.419,321.613,315.599,286.621,320.49,357.496,302.898,314.203,301.35,378.476,341.655,302.566,341.733,393.829,331.849,382.344,270.471,282.631,312.25,299.212
1180,3200049.0,3205880.0,320100,2.0,15.5,14.5,23.8,2.0,2.0,0.0,,,-0.6683,,,-0.0996,1.4424,1.0346,-0.7823,-1.558,,11.88137,459.178,490.164,489.694,421.474,461.861,439.068,402.514,371.949,457.619,385.497,423.631,419.163,406.814,412.843,424.728,441.899,434.54,411.806,431.153,479.108,457.623,471.925,488.721,488.801,533.874,487.134,518.125,471.926,486.804
1181,3200049.0,3206506.0,320100,1.0,15.25,14.5,14.21,1.0,4.0,0.0,,,-1.5046,,,-0.152,-0.1836,0.6364,-0.7823,-1.558,,14.85787,298.253,302.841,360.204,320.977,271.982,343.956,359.781,320.651,353.293,346.588,307.334,298.833,295.592,315.533,331.468,368.498,383.422,339.79,273.421,348.007,405.647,281.576,338.043,257.274,317.016,361.618,330.965,313.98,333.435
1182,3200049.0,3206658.0,320100,2.0,15.75,14.5,21.64,3.0,,1.0,,,-1.0212,,,-1.2696,0.0683,-0.9167,-0.7823,-1.558,,16.35407,324.585,398.236,331.099,327.786,301.28,326.068,340.666,290.835,379.521,312.114,293.597,381.796,233.346,256.969,271.052,312.126,243.093,226.411,300.761,425.148,356.558,498.344,353.044,431.06,432.345,308.833,351.75,365.407,387.49
1183,3200049.0,3206788.0,320100,1.0,15.42,10.0,17.0,2.0,4.0,0.0,,,-2.1552,,,-0.1817,-1.0963,0.2127,-0.7823,-0.043,,13.57819,359.395,368.533,282.099,271.829,363.067,364.414,292.196,300.181,305.185,447.105,472.556,385.82,376.078,423.259,523.407,451.143,384.933,415.345,365.404,402.652,490.571,468.392,413.792,441.661,454.672,432.623,437.613,429.59,431.661
1184,3200049.0,3206854.0,320100,2.0,15.33,17.0,49.3,1.0,2.0,0.0,,,-0.0622,,,2.0481,-0.9868,0.5029,-0.7823,-0.4045,,11.88137,374.32,372.168,411.538,421.471,428.534,437.402,367.062,383.207,413.245,421.382,462.956,403.341,424.701,485.479,446.241,518.212,447.444,394.523,451.578,375.786,526.974,445.398,475.318,472.12,436.071,510.808,484.717,441.712,417.911
1185,3200049.0,3206926.0,320100,2.0,16.0,17.0,39.02,1.0,5.0,0.0,,,-0.2217,,,-0.471,0.8946,,,,,11.88137,521.987,490.537,553.255,539.908,468.785,495.448,476.716,496.514,529.629,523.863,542.993,525.705,571.318,597.659,560.361,535.961,451.402,550.01,521.071,662.475,585.94,607.869,571.966,587.372,626.481,580.876,561.322,631.703,522.266
1186,3200049.0,3207361.0,320100,1.0,16.0,6.0,35.34,3.0,2.0,0.0,,,-2.5126,,,-0.1094,,-1.1847,-0.7823,-1.1126,,14.85787,376.544,448.887,403.992,434.59,459.909,352.692,445.604,422.341,367.27,484.806,364.241,515.718,478.726,446.939,454.472,460.654,438.503,462.58,449.654,405.243,363.831,482.664,385.271,452.795,489.05,402.59,371.296,382.016,459.001
1187,3200049.0,3208433.0,320100,2.0,15.83,17.0,68.7,1.0,,0.0,,,0.462,,,-1.3739,0.7767,-1.4861,-0.7823,-1.1126,,11.88137,488.747,464.579,478.794,506.374,469.337,460.603,508.438,449.317,496.021,493.313,477.694,429.476,419.539,450.314,436.823,420.028,478.25,473.979,481.69,522.909,468.617,461.845,482.659,503.285,439.854,466.017,483.659,489.754,458.678
1188,3200049.0,3208652.0,320100,2.0,16.08,,,1.0,,0.0,,,,,,-2.2054,-0.0424,,,,,11.88137,354.043,406.01,372.688,422.738,427.63,420.978,420.369,416.892,404.032,407.662,408.906,385.384,422.207,376.482,369.798,425.872,375.994,476.009,405.917,518.577,499.773,477.322,520.452,506.629,505.763,490.756,492.824,484.486,492.152
1189,3200049.0,3209163.0,320100,1.0,16.17,17.0,71.39,3.0,0.0,1.0,,,0.2785,,,-0.6234,0.0523,1.0346,-0.7823,0.1604,,13.57819,300.66,279.892,259.991,258.415,239.686,329.28,335.356,265.645,327.088,347.095,343.378,380.567,358.802,357.828,364.614,344.566,382.08,391.209,358.14,314.45,329.879,328.642,328.223,325.01,330.481,335.92,309.878,311.778,278.416
1190,3200049.0,3209565.0,320100,1.0,15.92,14.5,,1.0,3.0,0.0,,,-0.6786,,,-0.3,2.0345,,,,,13.57819,342.798,372.535,341.763,339.877,364.05,316.007,334.261,327.132,380.644,371.734,380.973,389.743,366.107,363.667,416.078,365.215,353.749,344.04,385.385,437.635,356.988,382.972,357.938,410.132,386.617,390.409,285.338,367.464,400.889
1191,3200049.0,3210016.0,320100,1.0,15.67,12.0,,1.0,,0.0,,,-1.264,,,0.6122,0.0451,0.3622,-0.7823,0.0866,,13.57819,326.581,263.723,302.563,243.394,314.096,249.265,305.546,308.565,299.11,348.174,333.749,303.553,315.556,363.616,330.882,322.53,313.181,324.765,304.984,314.505,299.335,269.32,293.037,347.93,331.368,255.128,241.037,303.75,235.706
1192,3200049.0,3210765.0,320100,2.0,15.42,10.0,20.95,1.0,,0.0,,,-2.3007,,,-2.2054,-0.8922,-1.1847,0.2907,-0.6142,,11.88137,456.735,370.575,440.383,409.701,400.796,381.4,421.267,428.006,412.778,384.353,426.689,413.864,369.041,397.68,441.276,372.895,398.88,394.245,424.119,435.149,472.955,508.747,435.705,423.012,531.765,404.397,537.211,468.964,392.209
1193,3200049.0,3211896.0,320100,1.0,15.5,6.0,16.38,3.0,3.0,1.0,,,-3.2063,,,-1.217,2.0345,-2.4468,,,,14.85787,230.823,228.645,337.43,334.668,291.174,279.773,294.533,263.089,293.63,244.006,231.304,265.075,224.804,295.665,205.69,287.1,254.742,296.504,304.022,231.565,185.376,255.852,239.12,216.432,199.586,269.199,260.15,189.454,274.234
1194,3200049.0,3211958.0,320100,1.0,15.42,10.0,,,,,,,-1.1804,,,0.7932,,,,,,13.57819,430.749,397.842,391.35,447.959,430.611,359.276,392.347,438.67,441.823,499.678,466.249,469.719,479.359,446.434,468.33,445.314,511.473,459.829,475.442,507.277,478.929,454.722,433.566,480.094,494.365,403.189,433.161,440.182,429.868
1195,3200049.0,3212342.0,320100,2.0,15.67,17.0,35.34,1.0,3.0,1.0,,,0.0519,,,0.7932,,0.5029,0.1462,-0.4045,,16.35407,427.495,440.633,502.974,369.676,434.011,405.16,431.194,470.916,499.225,406.832,429.887,396.524,428.818,426.659,407.985,404.795,435.224,443.9,446.483,431.416,444.775,433.838,465.465,504.284,429.346,427.372,441.467,464.815,456.18
1196,3200049.0,3213580.0,320100,1.0,15.25,3.0,,3.0,,1.0,,,-2.7069,,,-2.0309,-1.5747,-1.1847,-0.7823,-0.8402,,14.85787,230.974,216.043,208.462,221.715,224.347,245.346,144.296,251.954,196.126,290.977,266.277,356.049,288.796,292.112,299.068,300.098,301.419,299.564,385.531,311.86,235.341,274.791,294.801,245.045,262.661,299.37,232.916,304.487,302.883
1197,3200050.0,3200237.0,320400,2.0,16.17,12.0,68.7,1.0,,1.0,,,-0.409,,,-0.6519,-1.0876,-1.0657,-0.7823,-0.4686,,19.24662,382.217,394.482,375.003,417.034,434.895,401.639,388.173,457.494,358.042,433.066,364.518,360.521,459.356,384.581,441.769,389.739,357.522,419.987,419.518,419.616,353.399,308.788,419.965,337.014,441.284,424.623,357.811,425.672,364.669
1198,3200050.0,3200428.0,320400,1.0,16.17,6.0,28.04,1.0,2.0,1.0,,,-2.6834,,,-0.9513,-0.1555,0.5029,0.7703,-0.6142,,18.31102,430.36,394.55,438.466,463.19,376.311,462.463,487.832,450.162,445.597,413.672,445.031,454.631,479.997,443.332,520.829,460.562,468.654,473.801,487.677,450.825,435.983,469.42,431.38,451.553,476.433,477.066,426.859,446.887,495.152
1199,3200050.0,3201160.0,320400,1.0,15.83,14.5,17.0,1.0,2.0,0.0,,,-2.6932,,,-1.217,-0.0424,1.0346,-0.7823,-0.6142,,18.31102,347.227,390.581,316.86,293.586,319.191,375.054,374.06,298.381,386.88,369.362,408.96,420.207,405.71,397.159,424.521,425.213,342.886,357.38,381.728,341.412,396.976,390.02,318.779,346.324,362.65,372.673,400.858,356.424,383.534
1200,3200050.0,3201660.0,320400,1.0,16.08,17.0,17.0,1.0,2.0,0.0,,,-1.5102,,,-0.6234,-0.9514,-1.4861,1.7316,-1.1126,,18.31102,466.518,426.943,474.286,464.797,423.849,468.26,450.695,430.819,412.865,490.284,538.609,484.786,558.709,533.244,507.796,529.284,548.846,533.93,491.723,439.251,551.273,444.331,548.038,527.209,552.85,515.555,486.096,510.426,474.393
1201,3200050.0,3202109.0,320400,1.0,15.83,10.0,11.74,1.0,3.0,0.0,,,-2.217,,,0.4644,-0.0424,-2.4468,-0.7823,-0.6142,,18.31102,451.823,462.513,415.379,441.891,454.269,346.372,446.733,425.046,433.235,423.685,435.116,386.5,480.311,434.098,466.911,425.456,438.972,465.819,447.241,480.923,436.969,415.32,505.097,384.072,469.878,456.938,495.51,412.494,408.692
1202,3200050.0,3202395.0,320400,1.0,16.0,17.0,58.05,1.0,2.0,0.0,,,0.682,,,2.0481,0.6429,1.0346,0.7703,0.6912,,18.31102,460.786,437.555,431.352,393.714,442.435,531.763,469.6,407.393,366.03,507.312,479.674,476.467,495.096,489.385,488.203,519.624,474.099,501.621,428.439,437.326,448.287,482.875,470.481,398.408,492.312,548.986,442.179,433.376,431.908
1203,3200050.0,3203006.0,320400,2.0,16.17,17.0,84.14,1.0,2.0,0.0,,,0.8626,,,0.7932,-0.9541,1.0346,1.4454,0.2865,,18.31102,427.089,388.181,402.275,428.545,414.2,418.075,424.17,453.957,418.47,410.638,387.525,403.56,377.318,354.475,367.572,389.315,411.537,385.17,413.514,585.958,408.456,476.576,386.533,505.259,344.473,410.802,556.6,496.32,337.404
1204,3200050.0,3203505.0,320400,2.0,15.42,12.0,57.64,,4.0,1.0,,,-0.7187,,,-1.1809,-0.814,1.0346,-0.7823,0.6912,,19.24662,389.009,323.75,368.238,284.723,353.835,339.588,309.854,362.199,314.759,344.335,383.329,351.048,354.502,356.39,361.758,344.88,339.602,373.517,339.848,425.084,439.073,379.207,372.124,424.707,416.524,440.824,408.635,445.333,409.713
1205,3200050.0,3203739.0,320400,2.0,15.33,17.0,66.42,1.0,2.0,0.0,,,0.6251,,,-0.1094,-1.2959,1.0346,2.0604,2.0378,,18.31102,396.146,426.991,406.045,429.51,440.85,438.623,361.342,409.35,455.019,360.487,350.02,423.343,378.021,391.73,415.002,417.981,380.859,371.832,424.715,417.054,434.083,442.527,451.112,418.796,460.991,417.602,430.56,455.917,462.442
1206,3200050.0,3203915.0,320400,1.0,15.67,14.5,29.16,1.0,3.0,0.0,,,-1.0776,,,-0.6956,1.3671,0.2169,-0.7823,-0.6142,,18.31102,433.411,342.177,427.702,406.028,385.009,378.804,397.303,385.258,420.806,411.659,482.19,451.92,428.368,421.924,438.418,431.16,398.054,444.841,425.229,393.567,327.206,382.347,380.444,341.027,414.361,404.875,369.943,386.845,401.843
1207,3200050.0,3204455.0,320400,1.0,15.5,17.0,56.35,1.0,2.0,0.0,,,0.5124,,,0.3033,-0.7025,1.0346,0.7703,-0.6142,,18.31102,416.012,464.637,442.147,438.001,455.476,457.814,440.122,518.16,503.065,523.474,500.092,506.65,487.414,528.616,487.3,454.723,569.243,500.676,535.895,394.438,487.358,566.441,517.94,537.111,495.872,510.161,531.915,478.737,470.847
1208,3200050.0,3204462.0,320400,2.0,16.0,17.0,82.41,1.0,,0.0,,,0.795,,,-0.2301,-0.7159,-1.0691,-0.7823,1.2186,,18.31102,427.498,505.041,469.583,430.883,450.321,427.235,461.777,473.155,451.388,502.506,486.991,519.369,527.305,540.27,485.953,457.77,541.85,526.834,506.804,556.235,544.535,567.701,547.782,545.568,523.08,473.264,545.114,510.749,524.773
1209,3200050.0,3205433.0,320400,2.0,15.92,12.0,17.0,1.0,,1.0,,,-1.8739,,,-0.6264,-1.2939,1.0346,0.8233,-1.9892,,19.24662,351.19,295.821,303.28,292.61,297.573,272.675,306.251,257.107,340.859,272.93,236.027,250.112,287.442,301.062,280.524,269.566,267.436,277.46,361.78,397.585,274.109,304.896,388.951,317.786,364.65,355.691,375.026,344.895,458.653
1210,3200050.0,3205631.0,320400,1.0,15.42,10.0,35.34,1.0,4.0,0.0,,,-1.4033,,,-0.2301,0.871,1.0346,-0.7823,-1.9892,,18.31102,369.12,327.749,291.479,262.746,313.545,354.701,311.779,348.206,329.334,341.86,314.661,324.281,328.778,387.32,301.618,342.085,364.783,361.247,387.901,423.879,410.215,426.091,431.929,460.191,436.363,428.574,396.649,412.067,430.594
1211,3200050.0,3205986.0,320400,1.0,15.25,14.5,59.85,1.0,2.0,0.0,,,-0.07,,,-0.4992,0.1115,0.2127,0.2907,-0.4686,,18.31102,399.336,408.946,355.219,432.625,412.992,369.142,460.164,442.181,364.974,475.658,434.024,447.968,449.803,411.427,432.277,385.049,454.128,425.787,437.244,372.379,442.048,423.359,389.05,451.444,388.007,427.464,442.001,411.306,406.751
1212,3200050.0,3206938.0,320400,2.0,15.75,14.5,82.41,1.0,2.0,0.0,,,0.6012,,,0.3573,0.6019,0.5029,0.2907,-0.043,,18.31102,410.156,411.744,422.067,396.515,388.278,420.496,398.164,363.017,392.47,435.491,432.281,477.952,376.405,388.226,466.676,463.589,416.79,423.643,464.601,486.937,409.142,410.849,410.873,342.801,435.453,420.599,418.504,373.243,482.164
1213,3200050.0,3208735.0,320400,1.0,15.92,10.0,20.95,1.0,4.0,1.0,,,-1.6727,,,-0.4992,-1.3317,0.6364,0.1462,0.2865,,19.24662,346.779,254.62,313.385,323.569,335.362,332.598,310.985,351.643,263.799,409.696,391.735,367.005,363.384,380.646,434.599,428.455,388.192,391.06,360.796,429.571,434.636,358.457,407.69,362.813,388.288,411.135,464.224,373.366,371.829
1214,3200050.0,3208831.0,320400,1.0,15.5,14.5,88.96,1.0,3.0,0.0,,,0.4868,,,-1.2696,0.167,1.0346,1.8279,0.9636,,18.31102,553.456,467.078,536.569,525.966,467.824,507.731,465.691,468.868,456.545,693.519,598.976,601.703,579.358,602.152,568.247,600.619,560.927,598.055,569.903,573.483,555.445,566.308,532.148,592.496,521.438,548.462,509.492,498.175,498.982
1215,3200050.0,3209538.0,320400,2.0,15.92,17.0,44.94,1.0,2.0,0.0,,,-0.016,,,0.4644,0.9207,-0.6576,-0.7823,-0.2309,,18.31102,524.689,513.677,507.09,516.86,564.279,426.568,486.831,477.4,469.037,526.152,569.68,515.578,544.591,599.306,554.963,590.776,525.021,603.291,574.355,590.329,567.738,615.624,578.954,622.926,629.672,591.734,552.285,615.904,589.779
1216,3200050.0,3210048.0,320400,1.0,15.33,14.5,35.34,1.0,6.0,0.0,,,-0.8202,,,-1.1809,-0.1464,1.0346,0.2308,-0.043,,18.31102,478.025,506.338,474.159,483.076,489.561,475.417,407.708,491.634,544.404,476.339,513.254,466.119,504.761,509.2,517.526,501.697,491.796,489.832,517.94,401.197,444.535,524.826,450.841,434.2,472.9,436.381,414.071,477.988,597.497
1217,3200050.0,3211158.0,320400,1.0,15.33,14.5,22.57,1.0,3.0,0.0,,,-2.0621,,,0.7932,-0.7434,1.0346,0.6725,0.202,,18.31102,485.176,417.586,467.442,444.925,471.32,437.994,506.62,453.792,455.083,435.967,481.19,470.23,513.089,497.258,497.788,485.967,439.131,468.684,484.63,455.876,438.691,429.373,446.171,499.462,494.135,455.613,513.924,373.643,420.855
1218,3200050.0,3211350.0,320400,1.0,15.92,17.0,23.57,1.0,2.0,,,,-1.0569,,,-0.4992,-1.9581,-1.1847,-0.7823,1.2903,,19.24662,457.119,365.351,467.53,394.536,426.409,394.784,443.253,458.391,407.321,437.708,413.323,454.596,453.886,456.563,439.837,495.431,505.151,471.244,430.168,468.675,468.412,467.225,413.823,430.801,425.662,515.098,465.802,427.903,494.773
1219,3200050.0,3211688.0,320400,2.0,15.25,17.0,82.41,1.0,2.0,0.0,,,0.5027,,,-2.2054,2.0345,1.0346,-0.7823,-0.6142,,18.31102,372.623,406.036,426.475,438.771,369.197,401.456,420.754,419.865,401.332,430.716,443.879,460.966,439.501,440.284,420.891,461.526,426.933,481.337,427.892,350.561,371.914,406.701,447.662,494.43,382.203,423.479,491.496,442.193,358.194
1220,3200050.0,3212775.0,320400,2.0,15.33,12.0,25.04,1.0,3.0,0.0,,,-1.2126,,,-0.1094,-0.7565,-0.6576,0.7703,0.6912,,18.31102,437.209,446.687,423.791,412.021,442.069,394.797,431.803,404.535,389.693,409.88,427.996,437.23,437.04,437.569,452.618,389.725,411.014,464.969,393.743,471.748,501.951,416.41,432.022,349.563,488.849,563.975,403.936,440.786,474.182
1221,3200050.0,3212877.0,320400,1.0,15.25,17.0,76.49,1.0,1.0,0.0,,,1.0376,,,-0.428,0.5409,1.0346,-0.7823,0.6912,,18.31102,455.975,334.874,334.338,383.399,429.645,334.264,405.85,418.484,448.312,499.502,486.757,474.36,455.034,472.934,494.687,487.359,495.332,502.485,473.882,437.367,475.279,478.411,426.128,417.039,480.263,458.769,426.956,536.6,507.723
1222,3200050.0,3213758.0,320400,2.0,15.83,12.0,21.64,1.0,,,,,-2.1074,,,-2.2054,-1.2051,-0.6576,0.2907,-0.6142,,19.24662,412.793,464.718,415.127,381.56,463.125,399.432,409.474,398.704,416.679,367.94,367.811,381.628,380.593,312.56,320.478,410.699,328.977,346.107,363.439,341.038,318.814,349.045,357.723,381.476,378.844,325.885,359.881,366.291,414.731
1223,3200050.0,3213966.0,320400,1.0,15.33,17.0,64.4,1.0,3.0,0.0,,,0.222,,,1.25,-2.0985,0.0224,3.8591,-0.1764,,18.31102,284.64,310.839,314.269,263.301,337.305,234.661,240.955,300.22,272.216,346.757,305.943,327.826,310.035,301.046,291.746,383.684,279.049,288.119,280.115,339.634,263.549,281.759,365.597,273.812,373.895,328.911,334.332,336.126,345.597
1224,3200051.0,3200052.0,320300,1.0,15.42,6.0,17.0,1.0,1.0,0.0,,,-3.138,,,-2.2054,-1.0826,,,,,8.16295,397.717,371.758,400.909,393.803,410.527,360.793,407.523,386.844,367.515,352.356,366.85,328.714,353.421,358.197,420.535,330.855,355.047,370.412,357.56,408.382,348.925,333.119,394.753,316.682,307.928,330.677,340.901,330.143,297.605
1225,3200051.0,3200106.0,320300,1.0,15.83,6.0,,1.0,1.0,0.0,,,-3.065,,,-2.2054,-0.9857,0.2127,,,,8.16295,241.948,336.72,238.652,320.106,266.541,263.25,242.646,227.719,232.778,218.986,232.527,280.78,280.853,229.046,242.352,199.989,251.304,178.99,250.936,187.32,197.393,272.282,221.136,295.542,294.45,259.437,339.815,240.592,236.119
1226,3200051.0,3200137.0,320300,1.0,15.5,10.0,26.85,1.0,1.0,0.0,,,-2.6208,,,-1.701,0.2108,,,,,8.16295,339.658,283.479,323.452,339.865,306.68,348.348,362.392,325.841,401.173,344.21,349.151,292.952,350.019,379.539,319.95,358.207,295.906,368.749,354.473,408.959,324.261,415.366,388.639,323.522,304.462,384.415,391.621,333.735,374.943
1227,3200051.0,3200461.0,320300,2.0,15.92,17.0,81.13,1.0,1.0,0.0,,,0.1292,,,-0.6234,-0.8783,,,,,8.26156,409.528,450.58,395.294,404.015,430.96,361.294,439.613,400.778,406.401,470.36,483.695,449.304,514.261,434.064,488.928,402.648,487.022,437.556,463.75,464.353,426.51,512.183,506.391,482.903,485.086,507.986,491.896,480.184,439.971
1228,3200051.0,3200748.0,320300,1.0,16.17,6.0,,1.0,1.0,0.0,,,-2.3904,,,-2.2054,-1.0374,0.3622,-0.7823,-0.6142,,8.16295,349.454,284.025,330.136,342.567,354.924,354.427,351.452,372.234,372.345,344.793,372.473,358.259,308.765,336.44,361.289,330.922,338.328,405.941,349.415,344.28,386.095,343.895,370.175,383.296,387.516,385.866,342.099,364.886,335.101
1229,3200051.0,3200865.0,320300,2.0,15.25,14.5,25.63,1.0,1.0,0.0,,,-0.5249,,,-0.7433,-0.417,,,,,8.26156,379.688,434.33,351.788,389.344,384.304,367.842,424.655,401.354,424.041,496.333,458.79,442.076,388.48,401.911,335.901,479.676,418.209,444.452,453.794,439.511,456.091,377.194,373.962,441.925,452.377,444.889,461.598,409.791,465.545
1230,3200051.0,3201209.0,320300,1.0,15.92,17.0,68.7,1.0,1.0,0.0,,,0.3894,,,0.7932,-0.0424,,,,,8.16295,484.384,404.043,367.877,465.087,427.371,479.047,413.431,419.016,408.509,424.114,469.8,447.304,408.492,468.773,395.952,459.764,440.271,485.24,452.06,430.465,533.486,413.458,372.933,492.017,417.855,516.435,487.579,495.05,506.507
1231,3200051.0,3201385.0,320300,2.0,15.33,10.0,,1.0,2.0,0.0,,,-2.9648,,,-2.2054,-0.0424,,,,,8.26156,424.445,442.816,408.102,411.433,358.455,413.19,435.559,419.868,406.839,358.086,434.306,351.199,422.622,333.46,349.876,440.079,426.442,422.374,414.875,360.999,516.147,385.583,436.985,442.995,405.514,438.22,466.378,435.34,460.351
1232,3200051.0,3201544.0,320300,1.0,16.17,12.0,25.95,1.0,1.0,,,,-1.6905,,,-1.217,-0.0171,,,,,12.90972,195.681,278.599,214.811,306.278,278.452,233.191,310.947,261.251,214.63,264.884,218.666,287.111,220.977,236.233,296.267,227.267,304.72,290.756,285.962,306.095,396.072,305.999,318.858,329.987,333.859,230.697,291.241,344.388,245.58
1233,3200051.0,3202712.0,320300,2.0,15.33,10.0,17.0,1.0,1.0,0.0,,,-2.5478,,,-2.2054,-2.7124,-1.5824,,,,8.26156,270.073,259.414,262.917,316.999,294.768,263.454,295.736,332.576,264.759,273.447,239.158,277.459,279.806,256.886,313.708,209.382,302.685,317.027,319.711,290.738,293.815,331.35,336.593,278.283,316.743,292.795,342.237,351.965,368.421
1234,3200051.0,3203063.0,320300,2.0,15.33,6.0,,1.0,1.0,1.0,,,-2.9381,,,,-1.2404,-2.4468,-0.7823,-0.0806,,10.91376,323.013,296.363,306.654,371.869,317.75,287.124,255.995,275.143,298.043,183.511,191.848,215.667,261.497,297.679,265.36,246.687,200.669,256.168,149.736,262.059,246.837,254.256,251.808,348.255,255.975,275.862,196.58,210.386,310.194
1235,3200051.0,3204127.0,320300,1.0,15.25,17.0,78.69,1.0,3.0,1.0,,,0.2965,,,-1.2696,-0.5479,,0.7703,,,12.90972,262.97,282.706,270.663,330.305,224.109,281.054,298.96,232.583,312.072,259.722,333.036,307.396,366.1,302.995,308.317,326.822,271.335,328.863,307.461,304.198,352.727,339.328,370.67,348.008,334.224,366.087,294.879,310.504,328.804
1236,3200051.0,3204308.0,320300,2.0,15.67,17.0,70.89,1.0,1.0,0.0,,,0.0215,,,0.4644,-0.7184,,,,,8.26156,346.305,333.444,472.799,365.935,321.075,349.3,365.401,450.382,424.814,375.261,340.211,351.272,463.64,348.246,416.429,318.397,354.137,399.031,381.076,420.798,406.309,433.601,412.846,391.883,356.198,366.562,391.213,426.979,384.866
1237,3200051.0,3205376.0,320300,1.0,15.92,6.0,,1.0,1.0,0.0,,,-2.3115,,,-1.701,-1.0374,1.0346,-0.7823,-0.6142,,8.16295,328.069,355.49,301.788,325.909,338.615,396.824,317.63,268.12,322.859,364.631,416.173,374.835,388.421,369.171,337.783,414.864,402.481,398.948,349.092,240.057,300.359,328.795,343.063,357.26,391.259,319.498,328.131,381.023,311.261
1238,3200051.0,3205707.0,320300,1.0,16.08,10.0,17.0,1.0,3.0,,,,-1.7926,,,,,,,,,8.16295,194.762,214.652,180.738,203.885,230.679,189.294,238.469,210.79,191.657,238.869,227.596,216.668,278.79,246.576,237.073,183.703,287.45,253.686,235.834,294.292,253.437,257.597,234.261,248.665,246.543,295.965,271.929,134.151,275.76
1239,3200051.0,3205720.0,320300,1.0,15.75,6.0,58.05,1.0,1.0,0.0,,,-1.6217,,,-0.428,-1.679,,,,,8.16295,433.368,351.748,424.279,390.07,344.998,383.356,371.84,379.12,401.928,347.536,414.407,387.338,380.041,388.912,355.408,419.431,422.481,409.111,429.193,386.248,424.355,393.872,407.633,368.174,337.6,435.422,391.077,447.602,401.552
